observation,tempC_7to8,tempC_1to2,tempC_6to7,"tempC_avg
(0C)",Relative humidity_7to8,Relative humidity_1to2,Relative humidity_6to7,"Relative humidity_avg
(%)",windspeedKmph_7to8,windspeedKmph_1to2,windspeedKmph_6to7,"windspeedKmph_avg
(Km/h)",pressureMB_7to8,pressureMB_1to2,pressureMB_6to7,pressureMB_avg,"precipMM_7to8
",precipMM_1to2,precipMM_6to7,"precipMM_avg
(mm)",weatherDesc_7to8,weatherDesc_1to2,weatherDesc_6to7,Sunshine Hours,%_soil_moisure,soil_pH,water_pH,water_TDS_mgpl,Label (Disease Yes/No),Type of Disease (Bacterial Blight/Telya)),Anthracnose,Fruit Spot/ Rot,Fusarium Wilt,Fruit Borer / Blight Blora
16-04-2016,32,36,29,32,30,18,32,26,7,10,9,8,1010,1007,1008,1008,0,0,0,0,Clear,Sunny,Patchy rain possible,11.2,31,7.33,6.71,1709,YES,Bacterial Blight,,,,
17-04-2016,31,37,29,32,33,17,32,27,6,11,10,9,1010,1006,1007,1007,0,0,0,0,Clear,Sunny,Patchy rain possible,11.2,30,7.31,6.59,1709,YES,Bacterial Blight,,,,
18-04-2016,31,38,29,32,30,16,31,25,7,14,11,10,1010,1006,1007,1007,0,0,0,0,Clear,Sunny,Sunny,11.2,31,7.27,8.18,1710,NO,,,,,
19-04-2016,32,38,29,33,29,16,32,25,7,13,10,10,1010,1006,1007,1007,0,0,0,0,Clear,Sunny,Patchy rain possible,11.2,35,6.89,7.22,1708,YES,Bacterial Blight,,,,
20-04-2016,31,37,29,32,32,18,36,28,8,12,10,10,1010,1006,1007,1007,0,0,0.1,0.033333333,Patchy rain possible,Patchy rain possible,Patchy rain possible,11.2,32,6.53,8.27,1709,YES,Bacterial Blight,,,,
21-04-2016,33,38,29,33,24,18,31,24,9,18,14,13,1010,1007,1008,1008,0,0,0,0,Clear,Sunny,Sunny,11.2,34,6.85,8.45,1708,NO,,,,,
22-04-2016,29,35,26,30,35,16,40,30,19,24,14,19,1010,1007,1008,1008,0,0,0,0,Clear,Sunny,Sunny,11.2,31,6.86,6.61,1709,NO,,,,,
23-04-2016,27,35,27,29,53,23,39,38,14,16,12,14,1009,1006,1007,1007,0,0,0,0,Clear,Sunny,Sunny,11.2,30,6.62,6.9,1709,NO,,,,,
24-04-2016,28,35,26,29,39,23,52,38,11,15,13,13,1008,1005,1006,1006,0,0,0,0,Clear,Sunny,Sunny,11.2,31,7.08,6.6,1707,NO,,,,,
25-04-2016,29,38,28,31,43,18,48,36,5,7,14,8,1008,1006,1008,1007,0,0,0,0,Clear,Sunny,Sunny,11.2,34,7.18,7.52,1710,NO,,,,,
26-04-2016,31,39,30,33,28,13,32,24,7,9,13,9,1011,1008,1008,1009,0,0,0,0,Clear,Sunny,Sunny,11.2,32,7.08,6.71,1707,NO,,,,,
27-04-2016,33,39,31,34,18,13,22,17,7,10,13,10,1010,1007,1007,1008,0,0,0,0,Clear,Sunny,Sunny,11.2,33,7.14,7.2,1707,NO,,,,,
28-04-2016,34,40,30,34,18,12,26,18,4,8,13,8,1009,1006,1007,1007,0,0,0,0,Clear,Sunny,Sunny,11.2,33,6.57,7.17,1710,NO,,,,,
29-04-2016,34,39,30,34,18,13,23,18,8,15,13,12,1009,1007,1008,1008,0,0,0,0,Clear,Sunny,Sunny,11.2,30,7.29,6.79,1708,NO,,,,,
30-04-2016,32,38,30,33,24,15,30,23,9,14,14,12,1010,1007,1008,1008,0,0,0,0,Clear,Sunny,Sunny,11.2,35,6.96,8.21,1628.3,NO,,,,,
02-05-2016,32,38,29,33,31,14,28,24,11,15,13,13,1009,1007,1008,1008,0,0,0,0,Clear,Sunny,Sunny,11.2,35,7.33,7.99,1708,NO,,,,,
03-05-2016,33,39,29,33,27,14,27,22,8,9,14,10,1010,1006,1007,1007,0,0,0,0,Clear,Sunny,Sunny,10.4,33,6.67,7.19,1708,NO,,,,,
04-05-2016,31,38,30,33,28,17,42,29,11,11,13,11,1009,1006,1007,1007,0,0,0,0,Clear,Sunny,Sunny,10.4,35,6.53,7.51,1707,NO,,,,,
05-05-2016,32,36,29,32,38,22,44,34,4,12,13,9,1010,1007,1008,1008,0,0,0.1,0.033333333,Clear,Sunny,Sunny,10.4,34,6.7,6.9,1707,NO,,,,,
06-05-2016,32,37,29,32,30,16,51,32,4,6,15,8,1010,1007,1007,1008,0,0,0.5,0.166666667,Clear,Sunny,Patchy light rain with thunder,10.4,35,7.16,7.39,1707,YES,Bacterial Blight,,,,
07-05-2016,31,36,29,32,46,24,51,40,6,5,11,7,1009,1007,1008,1008,0,0,0,0,Clear,Sunny,Sunny,10.4,31,6.6,6.75,1708,NO,,,,,
08-05-2016,31,35,29,31,49,27,48,41,7,6,13,8,1010,1008,1009,1009,0,0,0,0,Clear,Partly cloudy,Sunny,10.4,34,7.49,6.77,1707,YES,Bacterial Blight,,,,
09-05-2016,32,38,30,33,42,19,43,34,7,4,11,7,1011,1007,1007,1008,0,0,0.3,0.1,Clear,Sunny,Sunny,10.4,34,7.38,7.64,1707,NO,,,,,
10-05-2016,33,37,31,33,35,20,40,31,5,11,13,9,1010,1007,1007,1008,0,0,0,0,Clear,Sunny,Sunny,10.4,30,6.57,6.52,1707,NO,,,,,
11-05-2016,34,36,30,33,27,23,49,33,6,10,14,10,1010,1007,1007,1008,0,0,0,0,Clear,Sunny,Sunny,10.4,35,7.49,6.71,1709,NO,,,,,
12-05-2016,33,37,30,33,33,24,44,33,11,9,13,11,1008,1005,1005,1006,0,0,0,0,Clear,Sunny,Sunny,10.4,30,6.55,6.76,1710,NO,,,,,
13-05-2016,33,37,31,33,40,26,44,36,11,12,13,12,1008,1005,1006,1006,0,0,0,0,Clear,Partly cloudy,Sunny,10.4,32,6.62,7.67,1710,YES,Bacterial Blight,,,,
14-05-2016,33,39,31,34,39,22,32,31,11,12,10,11,1009,1006,1006,1007,0,0,0,0,Clear,Sunny,Sunny,10.4,31,6.69,6.64,1709,NO,,,,,
15-05-2016,35,40,32,35,29,18,25,24,9,16,13,12,1009,1006,1006,1007,0,0,0,0,Clear,Sunny,Sunny,10.4,34,7.41,7.13,1629.25,NO,,,,,
16-05-2016,34,40,31,35,31,15,25,23,11,16,12,13,1007,1003,1004,1004,0,0,0,0,Clear,Sunny,Sunny,10.4,33,7.1,7.41,1710,NO,,,,,
17-05-2016,34,40,32,35,33,19,33,28,9,10,15,11,1005,1001,1001,1002,0,0,0,0,Clear,Sunny,Sunny,10.4,35,6.67,7.07,1709,NO,,,,,
18-05-2016,35,39,35,36,32,21,35,29,13,14,19,15,1003,1000,1000,1001,0,0,0,0,Clear,Sunny,Sunny,10.4,32,6.93,8.14,1707,NO,,,,,
19-05-2016,31,37,30,32,44,24,45,37,10,15,13,12,1008,1005,1006,1006,0,0,0,0,Patchy rain possible,Patchy rain possible,Sunny,10.4,31,6.83,7.96,1707,YES,Bacterial Blight,,,,
20-05-2016,31,37,29,32,42,24,50,38,11,16,14,13,1008,1004,1005,1005,0,0,0.1,0.033333333,Patchy rain possible,Patchy rain possible,Patchy rain possible,10.4,32,7.21,6.79,1707,YES,Bacterial Blight,,,,
21-05-2016,30,36,29,31,48,28,50,42,12,17,14,14,1007,1005,1006,1006,0.1,0,0,0.033333333,Patchy rain possible,Sunny,Patchy rain possible,10.4,32,7.02,7.33,1709,YES,Bacterial Blight,,,,
22-05-2016,30,36,27,31,56,29,68,51,19,22,21,20,1008,1005,1007,1006,0,0,0,0,Clear,Sunny,Sunny,10.4,35,7.16,7.98,1709,NO,,,,,
23-05-2016,29,36,27,30,61,35,72,56,21,24,22,22,1009,1006,1008,1007,0,0,0,0,Clear,Sunny,Sunny,10.4,35,7.3,8.24,1708,NO,,,,,
24-05-2016,29,35,28,30,65,38,69,57,18,19,20,19,1008,1006,1007,1007,0,0,0,0,Partly cloudy,Sunny,Sunny,10.4,30,6.78,8.22,1707,YES,Bacterial Blight,Anthrocnose,,,
25-05-2016,30,34,28,30,62,42,68,57,19,22,19,20,1007,1005,1006,1006,0,0,0,0,Clear,Thundery outbreaks possible,Partly cloudy,10.4,35,6.94,8.26,1708,YES,Bacterial Blight,Anthrocnose,,,
26-05-2016,29,33,31,31,62,50,56,56,17,18,17,17,1008,1008,1008,1008,0,0,0.1,0.033333333,Partly cloudy,Patchy rain possible,Patchy rain possible,10.4,33,7.26,6.77,1709,YES,Bacterial Blight,,,,
27-05-2016,29,27,26,27,63,73,76,70,16,16,15,15,1009,1009,1010,1009,0,0,0,0,Clear,Sunny,Sunny,10.4,33,7.33,6.69,1708,NO,,,,,
28-05-2016,24,25,25,24,85,84,82,83,14,13,13,13,1009,1009,1008,1008,0,0,0,0,Cloudy,Cloudy,Cloudy,10.4,33,7.38,6.94,1707,NO,,,,,
29-05-2016,29,35,28,30,61,38,66,55,18,21,18,19,1009,1006,1006,1007,0,0,0,0,Clear,Sunny,Sunny,10.4,30,6.77,8.25,1707,NO,,,,,
30-05-2016,29,31,28,29,62,53,63,59,16,17,19,17,1007,1006,1006,1006,0,0,0,0,Clear,Sunny,Sunny,10.4,31,6.77,8.37,1626.4,NO,,,,,
31-05-2016,29,33,31,31,59,42,50,50,14,14,13,13,1009,1007,1007,1007,0,0,0,0,Clear,Sunny,Sunny,10.4,32,7.08,6.82,1710,NO,,,,,
01-06-2016,30,35,28,31,56,34,69,53,12,15,15,14,1006,1003,1007,1005,0,0.2,0.3,0.166666667,Patchy rain possible,Moderate rain at times,Sunny,10.4,40,6.73,7.37,1709,YES,Bacterial Blight,,,,
02-06-2016,28,34,29,30,65,40,62,55,13,13,17,14,1009,1006,1005,1006,0,0,0.5,0.166666667,Partly cloudy,Sunny,Patchy rain possible,6.2,33,7.21,8.03,1708,YES,Bacterial Blight,Anthrocnose,,,
03-06-2016,29,37,30,32,62,31,53,48,13,11,14,12,1008,1005,1006,1006,0,0,0.3,0.1,Clear,Sunny,Sunny,6.2,33,6.77,7.47,1707,NO,,,,,
05-06-2016,29,35,27,30,66,37,73,58,18,14,15,15,1007,1004,1005,1005,0,0,0.2,0.066666667,Clear,Sunny,Sunny,6.2,32,7.37,7.21,1709,NO,,,,,
06-06-2016,30,35,28,31,60,37,61,52,15,17,14,15,1007,1004,1005,1005,0,0,0,0,Clear,Partly cloudy,Sunny,6.2,31,7.43,7.91,1709,YES,Bacterial Blight,,,,
07-06-2016,29,36,29,31,68,36,65,56,12,16,15,14,1007,1003,1005,1005,0,0,0,0,Partly cloudy,Partly cloudy,Sunny,6.2,33,6.59,7.56,1710,YES,Bacterial Blight,,,,
08-06-2016,30,36,28,31,60,36,73,56,13,17,19,16,1006,1003,1005,1004,0,0,0,0,Clear,Sunny,Sunny,6.2,34,7.31,8.26,1710,NO,,,,,
09-06-2016,29,36,28,31,61,33,67,53,13,16,20,16,1006,1003,1004,1004,0,0,0,0,Clear,Sunny,Sunny,6.2,30,7.07,8.13,1707,NO,,,,,
10-06-2016,29,32,31,30,62,51,57,56,18,19,19,18,1007,1006,1006,1006,0,0,0,0,Clear,Sunny,Sunny,6.2,31,7.44,8.01,1709,NO,,,,,
11-06-2016,27,31,26,28,74,54,80,69,17,21,19,19,1007,1006,1006,1006,0,0,0,0,Partly cloudy,Partly cloudy,Cloudy,6.2,40,6.93,7.9,1710,YES,Bacterial Blight,Anthrocnose,,,
12-06-2016,27,33,27,29,72,48,76,65,19,23,20,20,1008,1005,1007,1006,0,0,0,0,Light drizzle,Partly cloudy,Cloudy,6.2,45,6.51,8.36,1710,YES,Bacterial Blight,Anthrocnose,,,
13-06-2016,28,33,27,29,68,47,75,63,19,24,20,21,1008,1006,1007,1007,0,0,0,0,Light rain shower,Thundery outbreaks possible,Cloudy,6.2,45,7.37,6.76,1710,YES,Bacterial Blight,Anthrocnose,,,
14-06-2016,28,32,26,28,68,51,78,65,19,24,21,21,1007,1005,1006,1006,0,0,0,0,Partly cloudy,Partly cloudy,Cloudy,6.2,45,6.66,8.02,1710,YES,Bacterial Blight,Anthrocnose,,,
15-06-2016,27,29,28,28,71,64,68,67,22,23,22,22,1005,1005,1005,1005,0,0.1,0.2,0.1,Light rain shower,Patchy rain possible,Patchy rain possible,6.2,48,7.1,8.47,1629.25,YES,Bacterial Blight,Anthrocnose,,,
16-06-2016,27,29,25,27,73,62,80,71,14,17,16,15,1004,1002,1003,1003,0.1,0.3,0.2,0.2,Patchy rain possible,Heavy rain at times,Moderate rain at times,6.2,55,7.26,7.36,1709,YES,Bacterial Blight,Anthrocnose,,,
17-06-2016,28,32,26,28,68,46,75,63,19,21,20,20,1005,1003,1004,1004,0,0,0,0,Partly cloudy,Sunny,Sunny,6.2,48,6.5,6.51,1708,YES,Bacterial Blight,Anthrocnose,,,
18-06-2016,27,28,26,27,69,64,77,70,18,17,14,16,1007,1004,1004,1005,0,0.3,0,0.1,Light drizzle,Light rain shower,Overcast,6.2,50,6.51,7.03,1710,YES,Bacterial Blight,Anthrocnose,,,
19-06-2016,25,30,25,26,83,61,84,76,17,18,16,17,1005,1003,1004,1004,0.2,0.1,0.1,0.133333333,Light rain,Patchy rain possible,Light rain shower,6.2,50,6.59,7.76,1708,YES,Bacterial Blight,Anthrocnose,,,
20-06-2016,27,28,25,26,74,74,88,78,9,9,8,8,1004,1001,1002,1002,0,3.2,3.4,2.2,Partly cloudy,Torrential rain shower,Torrential rain shower,6.2,60,6.76,7.82,1707,YES,Bacterial Blight,Anthrocnose,,,
21-06-2016,27,30,25,27,74,66,89,76,6,8,9,7,1003,1000,1003,1002,0,1.2,3.8,1.666666667,Partly cloudy,Moderate or heavy rain shower,Torrential rain shower,6.2,60,6.65,7.67,1710,YES,Bacterial Blight,Anthrocnose,,,
22-06-2016,26,30,25,27,77,66,88,77,9,10,10,9,1006,1003,1005,1004,0,0.6,0,0.2,Partly cloudy,Moderate or heavy rain shower,Partly cloudy,6.2,65,6.71,8.35,1707,YES,Bacterial Blight,Anthrocnose,,,
23-06-2016,26,30,25,27,74,62,85,73,9,9,9,9,1006,1003,1004,1004,0,0.6,0.4,0.333333333,Partly cloudy,Moderate or heavy rain shower,Patchy rain possible,6.2,65,6.6,6.88,1709,YES,Bacterial Blight,Anthrocnose,,,
24-06-2016,26,30,25,27,77,64,86,75,9,12,9,10,1005,1002,1004,1003,0,0.3,2.4,0.9,Partly cloudy,Light rain shower,Moderate or heavy rain shower,6.2,67,7.45,8.49,1707,YES,Bacterial Blight,Anthrocnose,,Fusarium Wilt,
25-06-2016,27,29,24,26,73,64,86,74,9,16,17,14,1004,1003,1005,1004,0,0,0.1,0.033333333,Partly cloudy,Partly cloudy,Patchy light drizzle,6.2,55,7.24,6.67,1709,YES,Bacterial Blight,Anthrocnose,,,
26-06-2016,26,30,24,26,73,60,84,72,14,15,12,13,1006,1003,1005,1004,0,0,0,0,Partly cloudy,Patchy rain possible,Partly cloudy,6.2,50,7.14,6.95,1709,YES,Bacterial Blight,Anthrocnose,,,
27-06-2016,27,28,24,26,70,70,87,75,12,19,14,15,1004,1002,1003,1003,0,0.9,0.1,0.333333333,Partly cloudy,Moderate or heavy rain shower,Patchy light drizzle,6.2,58,7.34,8.17,1710,YES,Bacterial Blight,Anthrocnose,,,
28-06-2016,27,29,25,27,74,68,88,76,9,7,13,9,1003,1001,1003,1002,0,0.3,0.4,0.233333333,Partly cloudy,Light rain shower,Light rain shower,6.2,55,7.43,7.45,1708,YES,Bacterial Blight,Anthrocnose,,,
29-06-2016,26,28,23,25,78,68,88,78,15,17,17,16,1004,1003,1004,1003,0,0.3,0,0.1,Cloudy,Light rain shower,Cloudy,6.2,50,7.2,6.56,1707,YES,Bacterial Blight,Anthrocnose,,,
30-06-2016,26,30,24,26,73,61,85,73,13,14,8,11,1004,1002,1003,1003,0,0,0,0,Partly cloudy,Patchy rain possible,Partly cloudy,6.2,50,7.05,6.57,1624.5,YES,Bacterial Blight,Anthrocnose,,,
01-07-2016,27,29,25,27,74,66,85,75,16,21,16,17,1003,1001,1002,1002,0,0,0,0,Partly cloudy,Patchy rain possible,Overcast,6.2,50,6.5,7.77,1709,YES,Bacterial Blight,Anthrocnose,,,
02-07-2016,26,26,25,25,79,79,88,82,18,23,21,20,1002,1002,1002,1002,0,0.3,0.7,0.333333333,Cloudy,Light rain shower,Light rain,3.8,70,6.72,7.63,1707,YES,Bacterial Blight,,Fruit Spot/ Rot,Fusarium Wilt,
03-07-2016,25,25,23,24,84,88,92,88,15,16,14,15,1003,1003,1003,1003,0.2,1.1,0.4,0.566666667,Light rain shower,Moderate rain,Light rain,3.8,65,7,7.31,1709,NO,,,Fruit Spot/ Rot,,Fruit Borer / Blight Blora
04-07-2016,25,25,24,24,83,85,90,86,17,15,15,15,1005,1003,1005,1004,0,0.4,0.1,0.166666667,Overcast,Light rain,Light rain shower,3.8,50,6.86,8.26,1707,NO,,,,,Fruit Borer / Blight Blora
05-07-2016,24,25,24,24,88,83,90,87,14,16,15,15,1004,1003,1004,1003,0.1,0.3,0.1,0.166666667,Light rain shower,Light rain shower,Light rain shower,3.8,50,7.5,7.94,1707,NO,,,,,Fruit Borer / Blight Blora
06-07-2016,24,26,23,24,84,81,90,85,17,18,17,17,1004,1003,1004,1003,0,0.1,0,0.033333333,Overcast,Light rain shower,Overcast,3.8,50,7.32,6.6,1709,NO,,,,,Fruit Borer / Blight Blora
07-07-2016,25,26,24,25,85,78,89,84,20,21,17,19,1005,1004,1005,1004,0,0.1,0,0.033333333,Light rain shower,Light rain shower,Overcast,3.8,50,7.4,8.03,1710,YES,Bacterial Blight,,,,Fruit Borer / Blight Blora
09-07-2016,23,23,23,23,88,88,93,89,18,21,19,19,1004,1002,1003,1003,0.4,0.7,0.9,0.666666667,Light rain,Moderate rain,Light rain,3.8,65,7.37,7.06,1707,NO,,,Fruit Spot/ Rot,,Fruit Borer / Blight Blora
10-07-2016,24,24,23,23,90,90,94,91,19,23,20,20,1003,1001,1002,1002,0.8,0.5,3.1,1.466666667,Moderate or heavy rain shower,Light rain shower,Moderate rain,3.8,65,7.27,8.44,1708,NO,,,Fruit Spot/ Rot,,Fruit Borer / Blight Blora
11-07-2016,23,25,22,23,91,86,93,90,21,21,18,20,1003,1002,1003,1002,0.5,0.4,0.8,0.566666667,Light rain shower,Light rain shower,Light rain,3.8,60,6.83,7.66,1709,NO,,,Fruit Spot/ Rot,,Fruit Borer / Blight Blora
12-07-2016,23,24,22,23,91,86,93,90,14,17,15,15,1004,1003,1003,1003,0.4,0.2,0.1,0.233333333,Light rain,Light rain,Light drizzle,3.8,60,7.16,7.18,1710,NO,,,Fruit Spot/ Rot,,Fruit Borer / Blight Blora
13-07-2016,24,26,23,24,84,78,89,83,13,19,14,15,1004,1003,1004,1003,0,0.1,0,0.033333333,Overcast,Light rain shower,Overcast,3.8,65,6.57,7.71,1709,NO,,,Fruit Spot/ Rot,,Fruit Borer / Blight Blora
14-07-2016,25,28,23,25,81,69,89,79,12,16,13,13,1005,1003,1004,1004,0,0.1,0.1,0.066666667,Overcast,Patchy rain possible,Light rain shower,3.8,55,6.78,7.54,1708,YES,Bacterial Blight,Anthrocnose,,,
15-07-2016,25,28,24,25,79,71,88,79,15,17,13,15,1006,1004,1005,1005,0,0.1,0,0.033333333,Overcast,Patchy rain possible,Cloudy,3.8,50,6.84,6.64,1632.1,YES,Bacterial Blight,Anthrocnose,,,
16-07-2016,25,28,23,25,79,69,87,78,15,19,14,16,1006,1004,1006,1005,0,0.1,0,0.033333333,Cloudy,Patchy rain possible,Partly cloudy,3.8,50,6.51,6.84,1708,YES,Bacterial Blight,Anthrocnose,,,
17-07-2016,26,28,24,26,77,70,87,78,13,17,11,13,1008,1007,1009,1008,0,0.2,0.1,0.1,Cloudy,Light rain shower,Light rain shower,3.8,50,6.7,7.05,1708,YES,Bacterial Blight,Anthrocnose,,,
18-07-2016,24,26,23,24,84,79,90,84,14,18,15,15,1003,1002,1003,1002,0.1,0.2,0.4,0.233333333,Patchy rain possible,Heavy rain at times,Moderate rain at times,3.8,61,6.57,8.31,1708,NO,,,Fruit Spot/ Rot,,Fruit Borer / Blight Blora
19-07-2016,24,25,23,24,86,81,91,86,15,17,15,15,1004,1002,1003,1003,0.2,0.3,0.8,0.433333333,Moderate rain at times,Heavy rain at times,Moderate or heavy rain shower,3.8,60,7.39,8.37,1708,NO,,,Fruit Spot/ Rot,,Fruit Borer / Blight Blora
20-07-2016,24,25,23,24,87,83,91,87,15,18,14,15,1003,1002,1003,1002,0.5,0.3,0.3,0.366666667,Moderate or heavy rain shower,Heavy rain at times,Moderate rain at times,3.8,60,7.16,6.96,1710,NO,,,Fruit Spot/ Rot,,Fruit Borer / Blight Blora
21-07-2016,24,26,23,24,85,79,90,84,15,19,16,16,1004,1002,1004,1003,0.1,0.2,0.3,0.2,Moderate rain at times,Heavy rain at times,Moderate rain at times,3.8,62,6.59,6.78,1709,NO,,,Fruit Spot/ Rot,,Fruit Borer / Blight Blora
22-07-2016,24,25,23,24,87,83,91,87,16,18,16,16,1004,1002,1003,1003,0.2,0.4,0.6,0.4,Moderate rain at times,Moderate or heavy rain shower,Heavy rain at times,3.8,62,7.15,6.96,1708,NO,,,Fruit Spot/ Rot,,Fruit Borer / Blight Blora
23-07-2016,24,25,23,24,87,83,91,87,16,19,17,17,1003,1002,1003,1002,0.3,0.5,0.9,0.566666667,Heavy rain at times,Moderate or heavy rain shower,Moderate or heavy rain shower,3.8,65,6.76,6.76,1710,NO,,,Fruit Spot/ Rot,,Fruit Borer / Blight Blora
24-07-2016,24,26,23,24,85,79,91,85,17,20,17,18,1004,1003,1004,1003,0.3,0.3,0.3,0.3,Heavy rain at times,Heavy rain at times,Moderate rain at times,3.8,62,6.62,7.37,1709,NO,,,Fruit Spot/ Rot,,Fruit Borer / Blight Blora
25-07-2016,24,25,23,24,86,81,91,86,16,19,16,17,1004,1003,1004,1003,0.1,0.2,0.6,0.3,Moderate rain at times,Moderate rain at times,Heavy rain at times,3.8,65,6.94,8.03,1707,NO,,,Fruit Spot/ Rot,,Fruit Borer / Blight Blora
26-07-2016,24,25,23,24,86,81,91,86,16,19,17,17,1004,1003,1004,1003,0.2,0.4,0.9,0.5,Moderate rain at times,Moderate or heavy rain shower,Moderate or heavy rain shower,3.8,62,6.71,7.9,1710,NO,,,Fruit Spot/ Rot,,Fruit Borer / Blight Blora
27-07-2016,24,25,23,24,87,83,92,87,15,18,16,16,1005,1003,1004,1004,0.1,0.4,0.4,0.3,Patchy rain possible,Moderate or heavy rain shower,Moderate rain at times,3.8,67,6.59,7.96,1707,NO,,,Fruit Spot/ Rot,Fusarium Wilt,
28-07-2016,24,27,23,24,87,74,92,84,11,13,12,12,1008,1006,1006,1006,0.2,0.2,0.3,0.233333333,Light rain,Light rain shower,Light rain shower,3.8,67,7.35,8.2,1708,NO,,,Fruit Spot/ Rot,Fusarium Wilt,
29-07-2016,24,27,23,24,82,74,91,82,13,15,13,13,1007,1005,1006,1006,0,0.3,0.2,0.166666667,Cloudy,Light rain shower,Light rain shower,3.8,60,7.42,6.52,1710,NO,,,Fruit Spot/ Rot,,Fruit Borer / Blight Blora
30-07-2016,25,27,23,25,81,75,90,82,12,15,14,13,1006,1004,1006,1005,0,0.6,0.2,0.266666667,Cloudy,Moderate or heavy rain shower,Light rain shower,3.8,60,7.43,8.01,1627.35,YES,Bacterial Blight,,Fruit Spot/ Rot,,Fruit Borer / Blight Blora
31-07-2016,24,24,23,23,85,88,92,88,16,17,17,16,1007,1005,1006,1006,0.1,0.3,0.8,0.4,Light drizzle,Light rain,Light rain shower,3.8,60,6.85,7.72,1707,NO,,,Fruit Spot/ Rot,,Fruit Borer / Blight Blora
01-08-2016,23,23,22,22,93,92,95,93,18,21,17,18,1006,1004,1004,1004,1.6,1.5,3.3,2.133333333,Moderate rain,Moderate rain,Heavy rain,3.8,72,6.68,6.83,1710,NO,,,Fruit Spot/ Rot,Fusarium Wilt,
02-08-2016,22,23,22,22,97,92,96,95,15,21,18,18,1003,1001,1001,1001,4.4,1,1.6,2.333333333,Heavy rain,Moderate rain,Moderate or heavy rain shower,3.9,75,6.75,6.66,1708,NO,,,Fruit Spot/ Rot,Fusarium Wilt,
03-08-2016,23,24,22,23,90,87,94,90,19,20,14,17,1002,1002,1002,1002,0.3,0.6,1.4,0.766666667,Moderate or heavy rain shower,Moderate or heavy rain shower,Moderate or heavy rain shower,3.9,70,6.51,6.55,1708,NO,,,Fruit Spot/ Rot,Fusarium Wilt,
04-08-2016,23,25,22,23,91,83,94,89,15,21,14,16,1003,1002,1003,1002,0.1,0.2,0.1,0.133333333,Light drizzle,Light rain shower,Light rain shower,3.9,67,7.48,7.26,1707,NO,,,Fruit Spot/ Rot,Fusarium Wilt,
05-08-2016,23,23,23,23,90,93,94,92,16,18,18,17,1003,1002,1003,1002,0,0.7,0.4,0.366666667,Light drizzle,Moderate or heavy rain shower,Light rain shower,3.9,65,6.9,7.49,1710,NO,,,Fruit Spot/ Rot,,Fruit Borer / Blight Blora
06-08-2016,22,22,22,22,95,96,95,95,13,12,14,13,1004,1003,1005,1004,0.5,0.4,0.4,0.433333333,Light rain,Light rain shower,Light rain shower,3.9,62,7.35,8.26,1710,NO,,,Fruit Spot/ Rot,,Fruit Borer / Blight Blora
07-08-2016,22,25,22,23,92,83,92,89,15,18,15,16,1005,1004,1006,1005,0.1,0.1,0.2,0.133333333,Light drizzle,Light rain shower,Light rain shower,3.9,65,7.12,6.6,1707,NO,,,Fruit Spot/ Rot,,Fruit Borer / Blight Blora
08-08-2016,23,24,22,23,90,85,93,89,17,21,17,18,1006,1005,1006,1005,0.1,0.3,0.2,0.2,Light rain shower,Light rain shower,Light rain shower,3.9,65,6.94,6.65,1710,NO,,,Fruit Spot/ Rot,,Fruit Borer / Blight Blora
09-08-2016,23,25,22,23,92,83,92,89,17,19,17,17,1006,1005,1006,1005,0.1,0.2,0.3,0.2,Light rain shower,Light rain shower,Light rain shower,3.9,62,7.02,7.37,1708,NO,,,Fruit Spot/ Rot,,Fruit Borer / Blight Blora
10-08-2016,22,23,22,22,94,93,95,94,13,15,15,14,1006,1006,1007,1006,0.7,0.3,1,0.666666667,Moderate rain,Light rain,Light rain,3.9,64,6.88,7.94,1708,NO,,,Fruit Spot/ Rot,,Fruit Borer / Blight Blora
12-08-2016,23,25,23,23,88,82,93,87,15,17,14,15,1009,1007,1008,1008,0,0.1,0.1,0.066666667,Light drizzle,Light rain shower,Light drizzle,3.9,62,7.19,6.9,1707,NO,,,Fruit Spot/ Rot,,Fruit Borer / Blight Blora
13-08-2016,23,25,23,23,89,82,92,87,16,18,15,16,1008,1006,1007,1007,0.1,0.1,0,0.066666667,Light drizzle,Light rain shower,Overcast,3.9,60,6.69,7.38,1708,NO,,,Fruit Spot/ Rot,,Fruit Borer / Blight Blora
14-08-2016,23,24,23,23,88,86,94,89,16,16,13,15,1008,1006,1007,1007,0,0.1,0.1,0.066666667,Overcast,Light rain shower,Light drizzle,3.9,60,7.13,7.61,1707,NO,,,Fruit Spot/ Rot,,Fruit Borer / Blight Blora
15-08-2016,24,25,22,23,85,82,93,86,20,18,16,18,1007,1006,1007,1006,0,0.1,0,0.033333333,Light drizzle,Light rain shower,Cloudy,3.9,60,6.64,7.9,1626.4,NO,,,Fruit Spot/ Rot,,Fruit Borer / Blight Blora
16-08-2016,23,25,23,23,89,79,91,86,19,21,16,18,1006,1004,1005,1005,0,0,0,0,Light drizzle,Light rain shower,Overcast,3.9,62,7.34,7.82,1710,NO,,,Fruit Spot/ Rot,,Fruit Borer / Blight Blora
